71,catchy,Catchy_Melody_11-2
72,catchy,Catchy_Melody_11-3
73,catchy,Catchy_Melody_11-4
74,catchy,Catchy_Melody_11-5
75,catchy,Catchy_Melody_11-6
76,catchy,Catchy_Melody_11-7
77,catchy,Catchy_Melody_11-8
78,catchy_mean,0
79,dark,Dark_Melody_1-1
80,dark,Dark_Melody_1-2
81,dark,Dark_Melody_1-3
82,dark,Dark_Melody_1-4
83,dark,Dark_Melody_1-5
84,dark,Dark_Melody_1-6
85,dark,Dark_Melody_1-7
86,dark,Dark_Melody_1-8
87,dark,Dark_Melody_2-1
88,dark,Dark_Melody_2-2
89,dark,Dark_Melody_2-3
90,dark,Dark_Melody_2-4
91,dark,Dark_Melody_2-5
92,dark,Dark_Melody_2-6
93,dark,Dark_Melody_2-7
94,dark,Dark_Melody_2-8
95,dark,Dark_Melody_3-1
96,dark,Dark_Melody_3-2
97,dark,Dark_Melody_3-3
98,dark,Dark_Melody_3-4
99,dark,Dark_Melody_3-5
100,dark,Dark_Melody_3-6
101,dark,Dark_Melody_3-7
102,dark,Dark_Melody_3-8
103,dark,Dark_Melody_4-1
104,dark,Dark_Melody_4-2
105,dark,Dark_Melody_4-3
106,dark,Dark_Melody_4-4
107,dark,Dark_Melody_4-5
108,dark,Dark_Melody_4-6
109,dark,Dark_Melody_4-7
110,dark,Dark_Melody_4-8
111,dark,Dark_Melody_5-1
112,dark,Dark_Melody_5-2
113,dark,Dark_Melody_5-3
114,dark,Dark_Melody_5-4
115,dark,Dark_Melody_5-5
116,dark,Dark_Melody_5-6
117,dark,Dark_Melody_5-7
118,dark,Dark_Melody_5-8
119,dark,Dark_Melody_6-1
120,dark,Dark_Melody_6-2
121,dark,Dark_Melody_6-3
122,dark,Dark_Melody_6-4
123,dark,Dark_Melody_6-5
124,dark,Dark_Melody_6-6
125,dark,Dark_Melody_6-7
126,dark,Dark_Melody_6-8
127,dark,Dark_Melody_7-1
128,dark,Dark_Melody_7-2
129,dark,Dark_Melody_7-3
130,dark,Dark_Melody_7-4
131,dark,Dark_Melody_7-5
132,dark,Dark_Melody_7-6
133,dark,Dark_Melody_7-7
134,dark,Dark_Melody_7-8
135,dark,Dark_Melody_8-1
136,dark,Dark_Melody_8-2
137,dark,Dark_Melody_8-3
138,dark,Dark_Melody_8-4
139,dark,Dark_Melody_9-1
140,dark,Dark_Melody_9-2
141,dark,Dark_Melody_9-3
142,dark,Dark_Melody_9-4
143,dark,Dark_Melody_10-1
144,dark,Dark_Melody_10-2
145,dark,Dark_Melody_10-3
146,dark,Dark_Melody_10-4
147,dark,Dark_Melody_11-1
148,dark,Dark_Melody_11-2
149,dark,Dark_Melody_11-3
150,dark,Dark_Melody_11-4
151,dark,Dark_Melody_12-1
152,dark,Dark_Melody_12-2
153,dark,Dark_Melody_12-3
154,dark,Dark_Melody_12-4
155,dark,Dark_Melody_13-1
156,dark,Dark_Melody_13-2
157,dark,Dark_Melody_13-3
158,dark,Dark_Melody_13-4
159,dark,Dark_Melody_13-5
160,dark,Dark_Melody_13-6
161,dark,Dark_Melody_14-1
162,dark,Dark_Melody_14-2
163,dark,Dark_Melody_14-3
164,dark,Dark_Melody_14-4
165,dark,Dark_Melody_15-1
166,dark,Dark_Melody_15-2
167,dark,Dark_Melody_15-3
168,dark,Dark_Melody_15-4
169,dark,Dark_Melody_15-5
170,dark,Dark_Melody_15-6
171,dark,Dark_Melody_15-7
172,dark,Dark_Melody_15-8
173,dark,Dark_Melody_16-1
174,dark,Dark_Melody_16-2
175,dark,Dark_Melody_16-3
176,dark,Dark_Melody_16-4
177,dark,Dark_Melody_16-5
178,dark,Dark_Melody_16-6
179,dark,Dark_Melody_16-7
180,dark,Dark_Melody_16-8
181,dark,Dark_Melody_17-1
182,dark,Dark_Melody_17-2
183,dark,Dark_Melody_17-3
184,dark,Dark_Melody_17-4
185,dark,Dark_Melody_17-5
186,dark,Dark_Melody_17-6
187,dark,Dark_Melody_17-7
188,dark,Dark_Melody_17-8
189,dark,Dark_Melody_18-1
190,dark,Dark_Melody_18-2
191,dark,Dark_Melody_18-3
192,dark,Dark_Melody_18-4
193,dark,Dark_Melody_18-5
194,dark,Dark_Melody_18-6
195,dark,Dark_Melody_18-7
196,dark,Dark_Melody_18-8
197,dark,Dark_Melody_19-1
198,dark,Dark_Melody_19-2
199,dark,Dark_Melody_19-3
200,dark,Dark_Melody_19-4
201,dark,Dark_Melody_19-5
202,dark,Dark_Melody_19-6
203,dark,Dark_Melody_19-7
204,dark,Dark_Melody_19-8
205,dark,Dark_Melody_20-1
206,dark,Dark_Melody_20-2
207,dark,Dark_Melody_20-3
208,dark,Dark_Melody_20-4
209,dark,Dark_Melody_20-5
210,dark,Dark_Melody_20-6
211,dark,Dark_Melody_20-7
212,dark,Dark_Melody_20-8
213,dark_mean,0
214,edm,EDM_Melody_1-1
215,edm,EDM_Melody_1-2
216,edm,EDM_Melody_1-3
217,edm,EDM_Melody_1-4
218,edm,EDM_Melody_1-5
219,edm,EDM_Melody_1-6
220,edm,EDM_Melody_1-7
221,edm,EDM_Melody_1-8
222,edm,EDM_Melody_2-1
223,edm,EDM_Melody_2-2
224,edm,EDM_Melody_2-3
225,edm,EDM_Melody_2-4
226,edm,EDM_Melody_2-5
227,edm,EDM_Melody_2-6
228,edm,EDM_Melody_2-7
229,edm,EDM_Melody_2-8
230,edm,EDM_Melody_3-1
231,edm,EDM_Melody_3-2
232,edm,EDM_Melody_3-3
233,edm,EDM_Melody_3-4
234,edm,EDM_Melody_4-1
235,edm,EDM_Melody_4-2
236,edm,EDM_Melody_4-3
237,edm,EDM_Melody_4-4
238,edm,EDM_Melody_5-1
239,edm,EDM_Melody_5-2
240,edm,EDM_Melody_5-3
241,edm,EDM_Melody_5-4
242,edm,EDM_Melody_5-5
243,edm,EDM_Melody_5-6
244,edm,EDM_Melody_5-7
245,edm,EDM_Melody_5-8
246,edm,EDM_Melody_6-1
247,edm,EDM_Melody_6-2
248,edm,EDM_Melody_6-3
249,edm,EDM_Melody_6-4
250,edm,EDM_Melody_6-5
251,edm,EDM_Melody_6-6
252,edm,EDM_Melody_6-7
253,edm,EDM_Melody_6-8
254,edm,EDM_Melody_7-1
255,edm,EDM_Melody_7-2
256,edm,EDM_Melody_7-3
257,edm,EDM_Melody_7-4
258,edm,EDM_Melody_7-5
259,edm,EDM_Melody_8-1
260,edm,EDM_Melody_8-2
261,edm,EDM_Melody_8-3
262,edm,EDM_Melody_8-4
263,edm,EDM_Melody_8-5
264,edm,EDM_Melody_8-6
265,edm,EDM_Melody_8-7
266,edm,EDM_Melody_8-8
267,edm,EDM_Melody_9-1
268,edm,EDM_Melody_9-2
269,edm,EDM_Melody_9-3
270,edm,EDM_Melody_9-4
271,edm,EDM_Melody_9-5
272,edm,EDM_Melody_9-6
273,edm,EDM_Melody_9-7
274,edm,EDM_Melody_9-8
275,edm,EDM_Melody_10-1
276,edm,EDM_Melody_10-2
277,edm,EDM_Melody_10-3
278,edm,EDM_Melody_10-4
279,edm,EDM_Melody_10-5
280,edm,EDM_Melody_10-6
281,edm,EDM_Melody_10-7
282,edm,EDM_Melody_10-8
283,edm,EDM_Melody_10-9
284,edm,EDM_Melody_11-1
285,edm,EDM_Melody_11-2
286,edm,EDM_Melody_11-3
287,edm,EDM_Melody_11-4
288,edm,EDM_Melody_11-5
289,edm,EDM_Melody_11-6
290,edm,EDM_Melody_11-7
291,edm,EDM_Melody_11-8
292,edm_mean,0
293,emotional,Emotional_Melody_1-1
294,emotional,Emotional_Melody_1-2
295,emotional,Emotional_Melody_1-3
296,emotional,Emotional_Melody_1-4
297,emotional,Emotional_Melody_2-1
298,emotional,Emotional_Melody_2-2
299,emotional,Emotional_Melody_2-3
300,emotional,Emotional_Melody_2-4
301,emotional,Emotional_Melody_2-5
302,emotional,Emotional_Melody_2-6
303,emotional,Emotional_Melody_2-7
304,emotional,Emotional_Melody_2-8
305,emotional,Emotional_Melody_3-1
306,emotional,Emotional_Melody_3-2
307,emotional,Emotional_Melody_3-3
308,emotional,Emotional_Melody_3-4
309,emotional,Emotional_Melody_3-5
310,emotional,Emotional_Melody_3-6
311,emotional,Emotional_Melody_3-7
312,emotional,Emotional_Melody_3-8
313,emotional,Emotional_Melody_4-1
314,emotional,Emotional_Melody_4-2
315,emotional,Emotional_Melody_4-3
316,emotional,Emotional_Melody_4-4
317,emotional,Emotional_Melody_4-5
318,emotional,Emotional_Melody_4-6
319,emotional,Emotional_Melody_4-7
320,emotional,Emotional_Melody_4-8
321,emotional,Emotional_Melody_5-1
322,emotional,Emotional_Melody_5-2
323,emotional,Emotional_Melody_5-3
324,emotional,Emotional_Melody_5-4
325,emotional,Emotional_Melody_5-5
326,emotional,Emotional_Melody_5-6
327,emotional,Emotional_Melody_5-7
328,emotional,Emotional_Melody_5-8
329,emotional,Emotional_Melody_6-1
330,emotional,Emotional_Melody_6-2
331,emotional,Emotional_Melody_6-3
332,emotional,Emotional_Melody_6-4
333,emotional,Emotional_Melody_6-5
334,emotional,Emotional_Melody_6-6
335,emotional,Emotional_Melody_6-7
336,emotional,Emotional_Melody_6-8
337,emotional,Emotional_Melody_7-1
338,emotional,Emotional_Melody_7-2
339,emotional,Emotional_Melody_7-3
340,emotional,Emotional_Melody_7-4
341,emotional,Emotional_Melody_7-5
342,emotional,Emotional_Melody_7-6
343,emotional,Emotional_Melody_7-7
344,emotional,Emotional_Melody_7-8
345,emotional,Emotional_Melody_8-1
346,emotional,Emotional_Melody_8-2
347,emotional,Emotional_Melody_8-3
348,emotional,Emotional_Melody_8-4
349,emotional,Emotional_Melody_8-5
350,emotional,Emotional_Melody_8-6
351,emotional,Emotional_Melody_8-7
352,emotional,Emotional_Melody_8-8
353,emotional,Emotional_Melody_9-1
354,emotional,Emotional_Melody_9-2
355,emotional,Emotional_Melody_9-3
356,emotional,Emotional_Melody_9-4
357,emotional,Emotional_Melody_9-5
358,emotional,Emotional_Melody_9-6
359,emotional,Emotional_Melody_9-7
360,emotional,Emotional_Melody_9-8
361,emotional,Emotional_Melody_10-1
362,emotional,Emotional_Melody_10-2
363,emotional,Emotional_Melody_10-3
364,emotional,Emotional_Melody_10-4
365,emotional,Emotional_Melody_10-5
366,emotional,Emotional_Melody_10-6
367,emotional,Emotional_Melody_10-7
368,emotional,Emotional_Melody_10-8
369,emotional,Emotional_Melody_11-1
370,emotional,Emotional_Melody_11-2
371,emotional,Emotional_Melody_11-3
372,emotional,Emotional_Melody_11-4
373,emotional,Emotional_Melody_11-5
374,emotional,Emotional_Melody_11-6
375,emotional,Emotional_Melody_11-7
376,emotional,Emotional_Melody_11-8
377,emotional,Emotional_Melody_12-1
378,emotional,Emotional_Melody_12-2
379,emotional,Emotional_Melody_12-3
380,emotional,Emotional_Melody_12-4
381,emotional,Emotional_Melody_12-5
382,emotional,Emotional_Melody_12-6
383,emotional,Emotional_Melody_12-7
384,emotional,Emotional_Melody_12-8
385,emotional,Emotional_Melody_13-1
386,emotional,Emotional_Melody_13-2
387,emotional,Emotional_Melody_13-3
388,emotional,Emotional_Melody_13-4
389,emotional,Emotional_Melody_13-5
390,emotional,Emotional_Melody_13-6
391,emotional,Emotional_Melody_13-7
392,emotional,Emotional_Melody_13-8
393,emotional,Emotional_Melody_14-1
394,emotional,Emotional_Melody_14-2
395,emotional,Emotional_Melody_14-3
396,emotional,Emotional_Melody_14-4
397,emotional,Emotional_Melody_14-5
398,emotional,Emotional_Melody_14-6
399,emotional,Emotional_Melody_14-7
400,emotional,Emotional_Melody_14-8
401,emotional,Emotional_Melody_15-1
402,emotional,Emotional_Melody_15-2
403,emotional,Emotional_Melody_15-3
404,emotional,Emotional_Melody_15-4
405,emotional,Emotional_Melody_16-1
406,emotional,Emotional_Melody_16-2
407,emotional,Emotional_Melody_16-3
408,emotional,Emotional_Melody_16-4
409,emotional,Emotional_Melody_16-5
410,emotional,Emotional_Melody_16-6
411,emotional,Emotional_Melody_16-7
412,emotional,Emotional_Melody_16-8
413,emotional,Emotional_Melody_17-1
414,emotional,Emotional_Melody_17-2
415,emotional,Emotional_Melody_17-3
416,emotional,Emotional_Melody_17-4
417,emotional,Emotional_Melody_17-5
418,emotional,Emotional_Melody_17-6
419,emotional,Emotional_Melody_17-7
420,emotional,Emotional_Melody_17-8
421,emotional_mean,0
422,pop,Pop_Melody_1-1
423,pop,Pop_Melody_1-2
424,pop,Pop_Melody_1-3
425,pop,Pop_Melody_1-4
426,pop,Pop_Melody_2-1
427,pop,Pop_Melody_2-2
428,pop,Pop_Melody_2-3
429,pop,Pop_Melody_2-4
430,pop,Pop_Melody_3-1
431,pop,Pop_Melody_3-2
432,pop,Pop_Melody_3-3
433,pop,Pop_Melody_3-4
434,pop,Pop_Melody_4-1
435,pop,Pop_Melody_4-2
436,pop,Pop_Melody_4-3
437,pop,Pop_Melody_4-4
438,pop,Pop_Melody_4-5
439,pop,Pop_Melody_4-6
440,pop,Pop_Melody_4-7
441,pop,Pop_Melody_4-8
442,pop,Pop_Melody_5-1
443,pop,Pop_Melody_5-2
444,pop,Pop_Melody_5-3
445,pop,Pop_Melody_5-4
446,pop,Pop_Melody_5-5
447,pop,Pop_Melody_5-6
448,pop,Pop_Melody_5-7
449,pop,Pop_Melody_5-8
450,pop,Pop_Melody_6-1
451,pop,Pop_Melody_6-2
452,pop,Pop_Melody_6-3
453,pop,Pop_Melody_6-4
454,pop,Pop_Melody_6-5
455,pop,Pop_Melody_6-6
456,pop,Pop_Melody_6-7
457,pop,Pop_Melody_6-8
458,pop,Pop_Melody_7-1
459,pop,Pop_Melody_7-2
460,pop,Pop_Melody_7-3
461,pop,Pop_Melody_7-4
462,pop,Pop_Melody_7-5
463,pop,Pop_Melody_7-6
464,pop,Pop_Melody_7-7
465,pop,Pop_Melody_7-8
466,pop,Pop_Melody_8-1
467,pop,Pop_Melody_8-2
468,pop,Pop_Melody_8-3
469,pop,Pop_Melody_8-4
470,pop,Pop_Melody_8-5
471,pop,Pop_Melody_8-6
472,pop,Pop_Melody_8-7
473,pop,Pop_Melody_8-8
474,pop,Pop_Melody_9-1
475,pop,Pop_Melody_9-2
476,pop,Pop_Melody_9-3
477,pop,Pop_Melody_9-4
478,pop,Pop_Melody_10-1
479,pop,Pop_Melody_10-2
480,pop,Pop_Melody_10-3
481,pop,Pop_Melody_10-4
482,pop,Pop_Melody_11-1
483,pop,Pop_Melody_11-2
484,pop,Pop_Melody_11-3
485,pop,Pop_Melody_11-4
486,pop_mean,0
487,rnb,R&B_Melody_1-1
488,rnb,R&B_Melody_1-2
489,rnb,R&B_Melody_1-3
490,rnb,R&B_Melody_1-4
491,rnb,R&B_Melody_2-1
492,rnb,R&B_Melody_2-2
493,rnb,R&B_Melody_2-3
494,rnb,R&B_Melody_2-4
495,rnb,R&B_Melody_3-1
496,rnb,R&B_Melody_3-2
497,rnb,R&B_Melody_3-3
498,rnb,R&B_Melody_3-4
499,rnb,R&B_Melody_3-5
500,rnb,R&B_Melody_4-1
501,rnb,R&B_Melody_4-2
502,rnb,R&B_Melody_4-3
503,rnb,R&B_Melody_4-4
504,rnb,R&B_Melody_4-5
505,rnb,R&B_Melody_5-1
506,rnb,R&B_Melody_5-2
507,rnb,R&B_Melody_5-3
508,rnb,R&B_Melody_5-4
509,rnb,R&B_Melody_6-1
510,rnb,R&B_Melody_6-2
511,rnb,R&B_Melody_6-3
512,rnb,R&B_Melody_6-4
513,rnb,R&B_Melody_7-1
514,rnb,R&B_Melody_7-2
515,rnb,R&B_Melody_7-3
516,rnb,R&B_Melody_7-4
517,rnb,R&B_Melody_8-1
518,rnb,R&B_Melody_8-2
519,rnb,R&B_Melody_8-3
520,rnb,R&B_Melody_8-4
521,rnb,R&B_Melody_9-1
522,rnb,R&B_Melody_9-2
523,rnb,R&B_Melody_9-3
524,rnb,R&B_Melody_9-4
525,rnb,R&B_Melody_10-1
526,rnb,R&B_Melody_10-2
527,rnb,R&B_Melody_10-3
528,rnb,R&B_Melody_10-4
529,rnb,R&B_Melody_11-1
530,rnb,R&B_Melody_11-2
531,rnb,R&B_Melody_11-3
532,rnb,R&B_Melody_11-4
533,rnb,R&B_Melody_12-1
534,rnb,R&B_Melody_12-2
535,rnb,R&B_Melody_12-3
536,rnb,R&B_Melody_12-4
537,rnb,R&B_Melody_13-1
538,rnb,R&B_Melody_13-2
539,rnb,R&B_Melody_13-3
540,rnb,R&B_Melody_13-4
541,rnb,R&B_Melody_14-1
542,rnb,R&B_Melody_14-2
543,rnb,R&B_Melody_14-3
544,rnb,R&B_Melody_14-4
545,rnb_mean,0
